step,t,true_n,true_e,true_d,true_vn,true_ve,true_vd,true_qw,true_qx,true_qy,true_qz,true_wx,true_wy,true_wz,est_n,est_e,est_d,est_vn,est_ve,est_vd,est_qw,est_qx,est_qy,est_qz,est_wx,est_wy,est_wz,m0,m1,m2,m3,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
2065,8.260000,0.000000,-0.000000,-4.960416,0.000000,-0.000000,0.049612,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013884,0.000000,-0.000000,0.032399,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502076,0.502076,0.502076,0.502076,0.000000,-0.000000,-9.848297,0.000000,0.000000,0.000000
2066,8.264000,0.000000,-0.000000,-4.960218,0.000000,-0.000000,0.049457,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013754,0.000000,-0.000000,0.032457,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502086,0.502086,0.502086,0.502086,0.000000,-0.000000,-9.848501,0.000000,0.000000,0.000000
2067,8.268000,0.000000,-0.000000,-4.960021,0.000000,-0.000000,0.049301,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013625,0.000000,-0.000000,0.032515,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502096,0.502096,0.502096,0.502096,0.000000,0.000000,-9.848705,0.000000,0.000000,0.000000
2068,8.272000,0.000000,-0.000000,-4.959825,0.000000,-0.000000,0.049145,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013495,0.000000,-0.000000,0.032573,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502106,0.502106,0.502106,0.502106,0.000000,0.000000,-9.848908,0.000000,0.000000,0.000000
2069,8.276000,0.000000,-0.000000,-4.959629,0.000000,-0.000000,0.048988,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013366,0.000000,-0.000000,0.032630,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502116,0.502116,0.502116,0.502116,0.000000,-0.000000,-9.849111,0.000000,0.000000,0.000000
2070,8.280000,0.000000,-0.000000,-4.959434,0.000000,-0.000000,0.048830,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013236,0.000000,-0.000000,0.032686,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502126,0.502126,0.502126,0.502126,0.000000,0.000000,-9.849312,0.000000,0.000000,0.000000
2071,8.284000,0.000000,-0.000000,-4.959239,0.000000,-0.000000,0.048671,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.013105,0.000000,-0.000000,0.032742,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502136,0.502136,0.502136,0.502136,0.000000,-0.000000,-9.849513,0.000000,0.000000,0.000000
2072,8.288000,0.000000,-0.000000,-4.959045,0.000000,-0.000000,0.048511,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012975,0.000000,-0.000000,0.032797,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502146,0.502146,0.502146,0.502146,0.000000,0.000000,-9.849713,0.000000,0.000000,0.000000
2073,8.292000,0.000000,-0.000000,-4.958851,0.000000,-0.000000,0.048351,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012844,0.000000,-0.000000,0.032852,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502155,0.502155,0.502155,0.502155,0.000000,0.000000,-9.849913,0.000000,0.000000,0.000000
2074,8.296000,0.000000,-0.000000,-4.958659,0.000000,-0.000000,0.048189,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012713,0.000000,-0.000000,0.032906,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502165,0.502165,0.502165,0.502165,0.000000,-0.000000,-9.850112,0.000000,0.000000,0.000000
2075,8.300000,0.000000,-0.000000,-4.958467,0.000000,-0.000000,0.048027,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012582,0.000000,-0.000000,0.032960,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502175,0.502175,0.502175,0.502175,0.000000,-0.000000,-9.850310,0.000000,0.000000,0.000000
2076,8.304000,0.000000,-0.000000,-4.958275,0.000000,-0.000000,0.047865,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012451,0.000000,-0.000000,0.033013,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502185,0.502185,0.502185,0.502185,0.000000,-0.000000,-9.850508,0.000000,0.000000,0.000000
2077,8.308000,0.000000,-0.000000,-4.958084,0.000000,-0.000000,0.047701,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012319,0.000000,-0.000000,0.033066,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502194,0.502194,0.502194,0.502194,0.000000,-0.000000,-9.850704,0.000000,0.000000,0.000000
2078,8.312000,0.000000,-0.000000,-4.957894,0.000000,-0.000000,0.047537,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012187,0.000000,-0.000000,0.033118,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502204,0.502204,0.502204,0.502204,0.000000,-0.000000,-9.850901,0.000000,0.000000,0.000000
2079,8.316000,0.000000,-0.000000,-4.957705,0.000000,-0.000000,0.047371,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.012055,0.000000,-0.000000,0.033169,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502213,0.502213,0.502213,0.502213,0.000000,0.000000,-9.851096,0.000000,0.000000,0.000000
2080,8.320000,0.000000,-0.000000,-4.957516,0.000000,-0.000000,0.047206,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011923,0.000000,-0.000000,0.033220,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502223,0.502223,0.502223,0.502223,0.000000,-0.000000,-9.851292,0.000000,0.000000,0.000000
2081,8.324000,0.000000,-0.000000,-4.957328,0.000000,-0.000000,0.047039,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011791,0.000000,-0.000000,0.033271,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502232,0.502232,0.502232,0.502232,0.000000,0.000000,-9.851485,0.000000,0.000000,0.000000
2082,8.328000,0.000000,-0.000000,-4.957140,0.000000,-0.000000,0.046871,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011658,0.000000,-0.000000,0.033320,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502242,0.502242,0.502242,0.502242,0.000000,0.000000,-9.851679,0.000000,0.000000,0.000000
2083,8.332000,0.000000,-0.000000,-4.956954,0.000000,-0.000000,0.046703,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011525,0.000000,-0.000000,0.033370,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502251,0.502251,0.502251,0.502251,0.000000,0.000000,-9.851872,0.000000,0.000000,0.000000
2084,8.336000,0.000000,-0.000000,-4.956767,0.000000,-0.000000,0.046534,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011392,0.000000,-0.000000,0.033418,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502261,0.502261,0.502261,0.502261,0.000000,-0.000000,-9.852064,0.000000,0.000000,0.000000
2085,8.340000,0.000000,-0.000000,-4.956582,0.000000,-0.000000,0.046364,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011259,0.000000,-0.000000,0.033467,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502270,0.502270,0.502270,0.502270,0.000000,0.000000,-9.852256,0.000000,0.000000,0.000000
2086,8.344000,0.000000,-0.000000,-4.956397,0.000000,-0.000000,0.046194,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.011126,0.000000,-0.000000,0.033514,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502279,0.502279,0.502279,0.502279,0.000000,-0.000000,-9.852447,0.000000,0.000000,0.000000
2087,8.348000,0.000000,-0.000000,-4.956213,0.000000,-0.000000,0.046022,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010992,0.000000,-0.000000,0.033561,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502289,0.502289,0.502289,0.502289,0.000000,0.000000,-9.852637,0.000000,0.000000,0.000000
2088,8.352000,0.000000,-0.000000,-4.956029,0.000000,-0.000000,0.045850,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010858,0.000000,-0.000000,0.033608,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502298,0.502298,0.502298,0.502298,0.000000,0.000000,-9.852826,0.000000,0.000000,0.000000
2089,8.356000,0.000000,-0.000000,-4.955847,0.000000,-0.000000,0.045678,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010724,0.000000,-0.000000,0.033654,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502307,0.502307,0.502307,0.502307,0.000000,0.000000,-9.853015,0.000000,0.000000,0.000000
2090,8.360000,0.000000,-0.000000,-4.955665,0.000000,-0.000000,0.045504,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010590,0.000000,-0.000000,0.033699,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502316,0.502316,0.502316,0.502316,0.000000,-0.000000,-9.853203,0.000000,0.000000,0.000000
2091,8.364000,0.000000,-0.000000,-4.955483,0.000000,-0.000000,0.045330,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010456,0.000000,-0.000000,0.033744,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502325,0.502325,0.502325,0.502325,0.000000,0.000000,-9.853391,0.000000,0.000000,0.000000
2092,8.368000,0.000000,-0.000000,-4.955303,0.000000,-0.000000,0.045155,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010321,0.000000,-0.000000,0.033789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502335,0.502335,0.502335,0.502335,0.000000,-0.000000,-9.853577,0.000000,0.000000,0.000000
2093,8.372000,0.000000,-0.000000,-4.955123,0.000000,-0.000000,0.044979,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010187,0.000000,-0.000000,0.033832,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502344,0.502344,0.502344,0.502344,0.000000,0.000000,-9.853763,0.000000,0.000000,0.000000
2094,8.376000,0.000000,-0.000000,-4.954944,0.000000,-0.000000,0.044802,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.010052,0.000000,-0.000000,0.033876,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502353,0.502353,0.502353,0.502353,0.000000,0.000000,-9.853949,0.000000,0.000000,0.000000
2095,8.380000,0.000000,-0.000000,-4.954765,0.000000,-0.000000,0.044625,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009917,0.000000,-0.000000,0.033918,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502362,0.502362,0.502362,0.502362,0.000000,-0.000000,-9.854133,0.000000,0.000000,0.000000
2096,8.384000,0.000000,-0.000000,-4.954587,0.000000,-0.000000,0.044447,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009781,0.000000,-0.000000,0.033960,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502371,0.502371,0.502371,0.502371,0.000000,-0.000000,-9.854317,0.000000,0.000000,0.000000
2097,8.388000,0.000000,-0.000000,-4.954411,0.000000,-0.000000,0.044268,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009646,0.000000,-0.000000,0.034002,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502380,0.502380,0.502380,0.502380,0.000000,0.000000,-9.854500,0.000000,0.000000,0.000000
2098,8.392000,0.000000,-0.000000,-4.954234,0.000000,-0.000000,0.044089,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009511,0.000000,-0.000000,0.034043,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502388,0.502388,0.502388,0.502388,0.000000,0.000000,-9.854682,0.000000,0.000000,0.000000
2099,8.396000,0.000000,-0.000000,-4.954058,0.000000,-0.000000,0.043909,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009375,0.000000,-0.000000,0.034083,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502397,0.502397,0.502397,0.502397,0.000000,0.000000,-9.854863,0.000000,0.000000,0.000000
2100,8.400000,0.000000,-0.000000,-4.953884,0.000000,-0.000000,0.043728,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009239,0.000000,-0.000000,0.034123,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502406,0.502406,0.502406,0.502406,0.000000,-0.000000,-9.855044,0.000000,0.000000,0.000000
2101,8.404000,0.000000,-0.000000,-4.953709,0.000000,-0.000000,0.043546,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.009103,0.000000,-0.000000,0.034162,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502415,0.502415,0.502415,0.502415,0.000000,0.000000,-9.855225,0.000000,0.000000,0.000000
2102,8.408000,0.000000,-0.000000,-4.953536,0.000000,-0.000000,0.043364,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008966,0.000000,-0.000000,0.034201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502423,0.502423,0.502423,0.502423,0.000000,0.000000,-9.855404,0.000000,0.000000,0.000000
2103,8.412000,0.000000,-0.000000,-4.953363,0.000000,-0.000000,0.043181,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008830,0.000000,-0.000000,0.034239,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502432,0.502432,0.502432,0.502432,0.000000,0.000000,-9.855582,0.000000,0.000000,0.000000
2104,8.416000,0.000000,-0.000000,-4.953191,0.000000,-0.000000,0.042997,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008694,0.000000,-0.000000,0.034277,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502441,0.502441,0.502441,0.502441,0.000000,0.000000,-9.855761,0.000000,0.000000,0.000000
2105,8.420000,0.000000,-0.000000,-4.953020,0.000000,-0.000000,0.042813,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008557,0.000000,-0.000000,0.034314,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502449,0.502449,0.502449,0.502449,0.000000,0.000000,-9.855937,0.000000,0.000000,0.000000
2106,8.424000,0.000000,-0.000000,-4.952849,0.000000,-0.000000,0.042627,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008420,0.000000,-0.000000,0.034350,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502458,0.502458,0.502458,0.502458,0.000000,0.000000,-9.856113,0.000000,0.000000,0.000000
2107,8.428000,0.000000,-0.000000,-4.952680,0.000000,-0.000000,0.042442,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008283,0.000000,-0.000000,0.034386,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502466,0.502466,0.502466,0.502466,0.000000,-0.000000,-9.856290,0.000000,0.000000,0.000000
2108,8.432000,0.000000,-0.000000,-4.952510,0.000000,-0.000000,0.042255,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008146,0.000000,-0.000000,0.034421,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502475,0.502475,0.502475,0.502475,0.000000,-0.000000,-9.856464,0.000000,0.000000,0.000000
2109,8.436000,0.000000,-0.000000,-4.952343,0.000000,-0.000000,0.042068,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.008009,0.000000,-0.000000,0.034456,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502483,0.502483,0.502483,0.502483,0.000000,-0.000000,-9.856639,0.000000,0.000000,0.000000
2110,8.440000,0.000000,-0.000000,-4.952175,0.000000,-0.000000,0.041880,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007872,0.000000,-0.000000,0.034490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502492,0.502492,0.502492,0.502492,0.000000,0.000000,-9.856812,0.000000,0.000000,0.000000
2111,8.444000,0.000000,-0.000000,-4.952008,0.000000,-0.000000,0.041691,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007734,0.000000,-0.000000,0.034524,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502500,0.502500,0.502500,0.502500,0.000000,0.000000,-9.856984,0.000000,0.000000,0.000000
2112,8.448000,0.000000,-0.000000,-4.951842,0.000000,-0.000000,0.041502,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007596,0.000000,-0.000000,0.034557,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502508,0.502508,0.502508,0.502508,0.000000,-0.000000,-9.857156,0.000000,0.000000,0.000000
2113,8.452000,0.000000,-0.000000,-4.951677,0.000000,-0.000000,0.041312,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007459,0.000000,-0.000000,0.034590,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502517,0.502517,0.502517,0.502517,0.000000,0.000000,-9.857327,0.000000,0.000000,0.000000
2114,8.456000,0.000000,-0.000000,-4.951512,0.000000,-0.000000,0.041121,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007321,0.000000,-0.000000,0.034622,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502525,0.502525,0.502525,0.502525,0.000000,0.000000,-9.857497,0.000000,0.000000,0.000000
2115,8.460000,0.000000,-0.000000,-4.951349,0.000000,-0.000000,0.040930,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007183,0.000000,-0.000000,0.034653,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502533,0.502533,0.502533,0.502533,0.000000,0.000000,-9.857667,0.000000,0.000000,0.000000
2116,8.464000,0.000000,-0.000000,-4.951186,0.000000,-0.000000,0.040738,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.007045,0.000000,-0.000000,0.034684,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502541,0.502541,0.502541,0.502541,0.000000,0.000000,-9.857836,0.000000,0.000000,0.000000
2117,8.468000,0.000000,-0.000000,-4.951024,0.000000,-0.000000,0.040545,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006907,0.000000,-0.000000,0.034714,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502549,0.502549,0.502549,0.502549,0.000000,0.000000,-9.858004,0.000000,0.000000,0.000000
2118,8.472000,0.000000,-0.000000,-4.950862,0.000000,-0.000000,0.040352,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006768,0.000000,-0.000000,0.034744,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502557,0.502557,0.502557,0.502557,0.000000,-0.000000,-9.858171,0.000000,0.000000,0.000000
2119,8.476000,0.000000,-0.000000,-4.950701,0.000000,-0.000000,0.040158,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006630,0.000000,-0.000000,0.034773,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502565,0.502565,0.502565,0.502565,0.000000,0.000000,-9.858337,0.000000,0.000000,0.000000
2120,8.480000,0.000000,-0.000000,-4.950541,0.000000,-0.000000,0.039963,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006491,0.000000,-0.000000,0.034801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502573,0.502573,0.502573,0.502573,0.000000,0.000000,-9.858502,0.000000,0.000000,0.000000
2121,8.484000,0.000000,-0.000000,-4.950383,0.000000,-0.000000,0.039768,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006352,0.000000,-0.000000,0.034829,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502581,0.502581,0.502581,0.502581,0.000000,0.000000,-9.858667,0.000000,0.000000,0.000000
2122,8.488000,0.000000,-0.000000,-4.950224,0.000000,-0.000000,0.039572,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006214,0.000000,-0.000000,0.034857,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502589,0.502589,0.502589,0.502589,0.000000,0.000000,-9.858831,0.000000,0.000000,0.000000
2123,8.492000,0.000000,-0.000000,-4.950067,0.000000,-0.000000,0.039375,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.006075,0.000000,-0.000000,0.034883,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502597,0.502597,0.502597,0.502597,0.000000,-0.000000,-9.858994,0.000000,0.000000,0.000000
2124,8.496000,0.000000,-0.000000,-4.949910,0.000000,-0.000000,0.039178,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-5.005936,0.000000,-0.000000,0.034910,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502605,0.502605,0.502605,0.502605,0.000000,0.000000,-9.859158,0.000000,0.000000,0.000000
